x,y,100.321,101.479,102.634,103.792,104.948,106.105,107.262,108.417,109.574,110.729,111.886,113.04,114.197,115.351,116.507,117.661,118.817,119.971,121.124,122.279,123.433,124.586,125.741,126.893,128.046,129.201,130.353,131.505,132.657,133.809,134.963,136.115,137.266,138.417,139.569,140.72,141.871,143.021,144.172,145.322,146.473,147.623,148.773,149.923,151.073,152.222,153.372,154.521,155.67,156.819,157.968,159.115,160.264,161.412,162.56,163.709,164.855,166.002,167.15,168.296,169.443,170.591,171.736,172.883,174.028,175.174,176.321,177.465,178.612,179.756,180.902,182.046,183.192,184.335,185.479,186.624,187.767,188.912,190.055,191.198,192.342,193.485,194.627,195.769,196.913,198.055,199.197,200.339,201.48,202.623,203.765,204.906,206.047,207.187,208.328,209.468,210.609,211.749,212.889,214.029,215.169,216.308,217.448,218.587,219.726,220.865,222.004,223.141,224.28,225.418,226.556,227.693,228.831,229.969,231.106,232.242,233.38,234.517,235.652,236.789,237.926,239.061,240.198,241.332,242.468,243.603,244.739,245.873,247.009,248.142,249.278,250.411,251.544,252.679,253.812,254.945,256.08,257.212,258.345,259.477,260.611,261.743,262.875,264.007,265.138,266.272,267.403,268.534,269.665,270.796,271.927,273.057,274.188,275.318,276.448,277.578,278.708,279.838,280.968,282.097,283.224,284.353,285.483,286.611,287.74,288.867,289.995,291.124,292.252,293.378,294.506,295.634,296.759,297.887,299.014,300.139,301.267,302.392,303.518,304.643,305.77,306.894,308.02,309.144,310.27,311.394,312.518,313.644,314.767,315.89,317.015,318.138,319.261,320.384,321.509,322.631,323.754,324.876,325.998,327.12,328.243,329.365,330.487,331.608,332.729,333.85,334.971,336.092,337.213,338.333,339.454,340.572,341.692,342.812,343.932,345.052,346.171,347.289,348.408,349.527,350.646,351.763,352.882,354,355.117,356.235,357.353,358.469,359.587,360.703,361.821,362.936,364.054,365.169,366.286,367.401,368.518,369.633,370.747,371.864,372.978,374.092,375.208,376.322,377.436,378.549,379.665,380.778,381.891,383.004,384.117,385.23,386.343,387.457,388.57,389.682,390.794,391.906,393.018,394.13,395.241,396.351,397.462,398.573,399.684,400.795,401.906,403.017,404.125,405.235,406.346,407.456,408.564,409.673,410.783,411.891,413,414.107,415.216,416.326,417.432,418.541,419.648,420.756,421.862,422.969,424.077,425.183,426.29,427.396,428.502,429.609,430.714,431.819,432.926,434.031,435.136,436.241,437.345,438.449,439.556,440.66,441.763,442.867,443.971,445.074,446.178,447.281,448.384,449.487,450.59,451.693,452.795,453.896,454.998,456.1,457.202,458.304,459.406,460.505,461.607,462.708,463.808,464.909,466.01,467.109,468.209,469.308,470.408,471.509,472.607,473.707,474.805,475.905,477.002,478.1,479.199,480.296,481.393,482.492,483.589,484.686,485.785,486.881,487.977,489.073,490.172,491.267,492.363,493.459,494.554,495.65,496.745,497.84,498.935,500.03,501.125,502.219,503.314,504.408,505.502,506.597,507.69,508.782,509.876,510.97,512.063,513.156,514.247,515.34,516.433,517.524,518.617,519.709,520.799,521.892,522.982,524.074,525.164,526.255,527.345,528.436,529.526,530.617,531.706,532.795,533.886,534.974,536.063,537.151,538.242,539.33,540.418,541.506,542.595,543.683,544.77,545.858,546.945,548.032,549.119,550.206,551.293,552.379,553.466,554.552,555.638,556.724,557.81,558.894,559.98,561.065,562.151,563.236,564.319,565.404,566.489,567.572,568.656,569.741,570.823,571.907,572.99,574.073,575.155,576.239,577.321,578.404,579.485,580.569,581.65,582.731,583.814,584.894,585.975,587.057,588.138,589.218,590.298,591.378,592.459,593.539,594.619,595.698,596.777,597.856,598.935,600.014,601.093,602.172,603.25,604.329,605.407,606.485,607.563,608.639,609.717,610.794,611.872,612.947,614.024,615.101,616.178,617.253,618.33,619.404,620.481,621.557,622.631,623.708,624.781,625.857,626.931,628.005,629.08,630.153,631.229,632.302,633.374,634.449,635.522,636.594,637.667,638.739,639.813,640.885,641.957,643.029,644.101,645.172,646.244,647.315,648.386,649.457,650.528,651.599,652.669,653.74,654.81,655.881,656.949,658.019,659.089,660.158,661.226,662.296,663.365,664.432,665.501,666.57,667.637,668.706,669.773,670.841,671.907,672.976,674.042,675.11,676.176,677.243,678.309,679.375,680.442,681.507,682.572,683.637,684.704,685.769,686.833,687.898,688.962,690.027,691.091,692.155,693.219,694.282,695.346,696.409,697.473,698.536,699.599,700.662,701.725,702.788,703.848,704.911,705.973,707.035,708.096,709.157,710.219,711.279,712.341,713.402,714.462,715.523,716.582,717.643,718.702,719.763,720.821,721.88,722.94,723.998,725.056,726.116,727.174,728.232,729.292,730.349,731.407,732.464,733.521,734.578,735.635,736.692,737.75,738.807,739.863,740.918,741.974,743.03,744.086,745.141,746.197,747.253,748.308,749.361,750.416,751.471,752.526,753.579,754.634,755.688,756.741,757.795,758.847,759.901,760.953,762.007,763.059,764.112,765.164,766.217,767.268,768.32,769.372,770.423,771.474,772.525,773.577,774.627,775.678,776.728,777.778,778.828,779.879,780.929,781.978,783.028,784.077,785.126,786.175,787.222,788.271,789.32,790.368,791.416,792.465,793.511,794.559,795.607,796.655,797.7,798.748,799.793,800.841,801.888,802.933,803.98,805.025,806.071,807.116,808.162,809.207,810.251,811.297,812.341,813.385,814.43,815.474,816.518,817.561,818.604,819.649,820.692,821.735,822.778,823.821,824.863,825.906,826.948,827.99,829.032,830.074,831.116,832.156,833.197,834.239,835.28,836.321,837.36,838.401,839.442,840.481,841.521,842.562,843.6,844.641,845.679,846.719,847.757,848.796,849.834,850.874,851.911,852.948,853.987,855.024,856.061,857.098,858.137,859.174,860.21,861.246,862.283,863.319,864.355,865.393,866.428,867.464,868.499,869.533,870.568,871.603,872.638,873.673,874.708,875.743,876.775,877.81,878.844,879.878,880.91,881.944,882.976,884.01,885.044,886.075,887.108,888.14,889.173,890.204,891.237,892.268,893.298,894.331,895.361,896.392,897.422,898.454,899.484,900.514,901.543,902.573,903.603,904.634,905.663,906.692,907.721,908.75,909.779,910.806,911.834,912.863,913.891,914.919,915.947,916.975,918.001,919.029,920.057,921.082,922.11,923.137,924.162,925.189,926.214,927.241,928.266,929.292,930.317,931.343,932.367,933.391,934.417,935.441,936.465,937.489,938.514,939.538,940.561,941.584,942.607,943.63,944.653,945.678,946.7,947.723,948.743,949.765,950.788,951.81,952.831,953.853,954.875,955.895,956.916,957.937,958.958,959.978,960.999,962.019,963.038,964.059,965.077,966.098,967.116,968.136,969.154,970.174,971.192,972.21,973.229,974.247,975.264,976.282,977.301,978.318,979.335,980.352,981.368,982.385,983.401,984.42,985.436,986.452,987.466,988.482,989.498,990.513,991.529,992.544,993.56,994.573,995.588,996.603,997.618,998.631,999.645,1000.66,1001.67,1002.69,1003.7,1004.71,1005.72,1006.74,1007.75,1008.76,1009.78,1010.79,1011.8,1012.81,1013.82,1014.83,1015.84,1016.85,1017.87,1018.88,1019.89,1020.9,1021.91,1022.92,1023.93,1024.94,1025.95,1026.96,1027.97,1028.97,1029.98,1030.99,1032,1033.01,1034.02,1035.03,1036.03,1037.04,1038.05,1039.06,1040.06,1041.07,1042.08,1043.08,1044.09,1045.1,1046.1,1047.11,1048.12,1049.12,1050.13,1051.13,1052.14,1053.14,1054.15,1055.15,1056.16,1057.16,1058.17,1059.17,1060.17,1061.18,1062.18,1063.18,1064.19,1065.19,1066.19,1067.2,1068.2,1069.2,1070.2,1071.2,1072.21,1073.21,1074.21,1075.21,1076.21,1077.21,1078.21,1079.22,1080.22,1081.22,1082.22,1083.22,1084.22,1085.22,1086.22,1087.22,1088.21,1089.21,1090.21,1091.21,1092.21,1093.21,1094.21,1095.21,1096.2,1097.2,1098.2,1099.19,1100.19,1101.19,1102.19,1103.18,1104.18,1105.18,1106.17,1107.17,1108.16,1109.16,1110.16,1111.15,1112.15,1113.14,1114.14,1115.13,1116.13,1117.12,1118.11,1119.11,1120.1,1121.09,1122.09,1123.08,1124.08,1125.07,1126.06,1127.05,1128.05,1129.04,1130.03,1131.02,1132.02,1133.01,1134,1134.99,1135.98,1136.97,1137.96,1138.96,1139.94,1140.94,1141.93,1142.92,1143.91,1144.9,1145.88,1146.88,1147.86,1148.85,1149.84,1150.83,1151.82,1152.81,1153.8,1154.78,1155.77,1156.76,1157.75,1158.73,1159.72,1160.71,1161.7,1162.68,1163.67,1164.66,1165.64,1166.63,1167.62,1168.6,1169.59,1170.57,1171.56,1172.54,1173.53,1174.51,1175.5,1176.48,1177.47,1178.45,1179.43,1180.42,1181.4,1182.38,1183.37,1184.35,1185.33,1186.32,1187.3,1188.28,1189.26,1190.25,1191.23,1192.21,1193.19,1194.17,1195.15,1196.14,1197.12,1198.1,1199.08,1200.06,1201.04,1202.02,1203,1203.98,1204.96,1205.94,1206.92,1207.9,1208.88,1209.86,1210.83,1211.81,1212.79,1213.77,1214.75,1215.72,1216.7,1217.68,1218.66,1219.63,1220.61,1221.59,1222.57,1223.54,1224.52,1225.49,1226.47,1227.45,1228.42,1229.4,1230.37,1231.35,1232.32,1233.3,1234.27,1235.25,1236.22,1237.2,1238.17,1239.15,1240.12,1241.09,1242.07,1243.04,1244.01,1244.99,1245.96,1246.93,1247.9,1248.88,1249.85,1250.82,1251.79,1252.76,1253.73,1254.71,1255.68,1256.65,1257.62,1258.59,1259.56,1260.53,1261.5,1262.47,1263.44,1264.41,1265.38,1266.35,1267.32,1268.29,1269.26,1270.23,1271.19,1272.16,1273.13,1274.1,1275.06,1276.03,1277,1277.97,1278.94,1279.9,1280.87,1281.84,1282.8,1283.77,1284.74,1285.7,1286.67,1287.63,1288.6,1289.56,1290.53,1291.49,1292.46,1293.42,1294.39,1295.35,1296.32,1297.28,1298.25,1299.21,1300.17
26.0457,35.6641,5913.08,5924.47,6012.17,5964.68,6009.66,6066.43,6083.59,6079.25,6185.11,6159.16,6180.87,6193.17,6207.26,6258.79,6257.61,6270.54,6312.98,6345.69,6345.27,6365.1,6369.7,6370.21,6425.12,6436.73,6471.76,6574.22,6645.97,6708.16,6878.13,7065.28,7297.25,7517.36,7618.83,7665.79,7567.28,7360.35,7061.52,6893.52,6814.48,6751.1,6711.04,6724.65,6675.78,6723.67,6734.65,6741.2,6778.51,6764.3,6776.67,6737.33,6789.19,6759.87,6768.57,6742.11,6799.93,6792.58,6795.41,6769.1,6803.1,6775.42,6828.68,6814.01,6872.67,6817.57,6849.06,6849.95,6914.74,6920.02,6923.83,6937.67,6993.37,6991.84,7027.46,7010.65,7039.34,7066.01,7098.77,7127.35,7169.05,7201.32,7250.55,7277.18,7326,7366.29,7423.33,7570.36,7625.32,7679.11,7774.32,7875.38,7937.93,8021.91,8062.06,8212.85,8284.5,8419.89,8538.6,8619.2,8748.85,8739.57,8855.2,8881.74,8819.15,8814.66,8753.77,8705.78,8615.67,8577.35,8477.32,8359.84,8235.87,8175.59,8094.22,7966.71,7971.51,7916.73,7889.96,7787.53,7777.9,7742.16,7689.95,7660.66,7636.29,7590.74,7569.59,7565.06,7578,7549.07,7489.24,7537.19,7513.75,7459.69,7514.29,7540.92,7474.29,7497.12,7469.56,7474.72,7425.69,7472.3,7471.67,7462.79,7462.56,7453.92,7512.79,7485.84,7528.96,7547.34,7623.71,7652.05,7707.42,7745.21,7758.37,7786.84,7719.25,7636.98,7543.19,7519.86,7579.55,7481.59,7495.64,7581.57,7563.87,7540.44,7559.89,7503.07,7521.91,7503.04,7524.16,7522.05,7551.58,7585.56,7560.08,7566.71,7533.76,7530.13,7497.89,7517.07,7525.68,7475.58,7520.98,7503.74,7459.4,7506.68,7502.14,7501.88,7462.56,7454.8,7518.97,7461.86,7486.54,7493.95,7484.07,7420.59,7456.91,7419.16,7440.59,7462.83,7470.56,7448,7463.18,7455.35,7435.61,7450.44,7430.31,7468.35,7483.56,7493.28,7489.04,7476.7,7512.69,7558.15,7561.64,7554.08,7575.31,7540.93,7559.75,7621.1,7653.09,7649.8,7704.62,7716.29,7706.26,7730.34,7705.8,7736.52,7726.09,7822.11,7854.38,7951.23,7999.87,8090.95,8161.06,8138.6,8104.26,8081.64,7962.91,7995.88,7935.62,7969.21,7919.5,7928.8,7950.79,7900.25,7898.06,7955.05,7952.56,7989.66,7972.68,7986.31,8029.18,8027.49,8002.78,7998.11,8024.23,8010.21,7971.63,8024.26,8046.88,8005.43,8046.01,8087.36,8076.09,8061.5,8126.97,8119.73,8121.53,8129.6,8126.73,8154.88,8151.64,8193.71,8190.86,8236.02,8246.83,8279.14,8283.02,8225.24,8220.27,8178.77,8216.63,8131.76,8138.61,8157.06,8212.61,8149.47,8169.21,8164.14,8180.72,8191.72,8188.01,8219.66,8172.33,8191.44,8156.01,8169.53,8207.7,8218.97,8159.99,8225.46,8201.15,8238.39,8222.7,8226.87,8269.37,8212.7,8266.88,8257.28,8268.51,8273.49,8315.22,8348.63,8386.44,8389.48,8472.33,8513.29,8567.29,8615.83,8751.7,8816.91,8950.82,9064.4,9257.02,9505.84,9967.43,10458.2,11246.1,12158.3,13216.1,14229.4,15087.9,15612.3,15517.7,14881.3,13845.6,12744.2,11753.2,10990.3,10460.7,10093.7,9799.5,9526.18,9401.81,9249.39,9166.9,9043.31,8997.38,8955.84,8849.66,8790.75,8809.2,8791.9,8786.63,8711.59,8694.24,8691.23,8642.9,8657.77,8634.08,8629.07,8651.58,8609.75,8584.37,8607.07,8575.73,8571.19,8549.26,8556.21,8506.9,8566.65,8559.64,8494.16,8549.29,8594.68,8540.82,8575.72,8517.24,8522.66,8520.69,8544.91,8489.88,8520.59,8523.43,8529.65,8531.34,8492.82,8493.3,8489.89,8484.38,8510.52,8510.35,8493.13,8556.8,8503.57,8542.3,8534.75,8505.72,8504.29,8567.15,8558.88,8535.99,8580.82,8507.83,8510.49,8534.31,8540.56,8560.53,8579.15,8569.31,8533.69,8558.14,8534.91,8572.77,8578.15,8641.76,8569.24,8612.47,8580.4,8637.91,8603.99,8642.89,8599,8646.73,8652.9,8675.51,8615.07,8658.9,8673.79,8669.89,8654.9,8685.4,8654.88,8718.02,8693.59,8697.58,8662.56,8663.52,8667.78,8675.05,8647,8689.15,8703.8,8704.8,8679.88,8744.8,8709.59,8681.12,8694.8,8644.16,8610.38,8676.14,8627.76,8606.81,8710.25,8649.1,8717.77,8709.06,8695.54,8709.03,8670.88,8746.35,8700.98,8667.75,8672.63,8653.49,8673.44,8668.08,8673.67,8697.53,8658.07,8715.63,8740.2,8669.41,8716.53,8716.15,8758.17,8771.78,8750.66,8794.75,8807.98,8812.04,8816.54,8842.16,8842.29,8838.1,8802.56,8834.16,8842.07,8865.77,8891.5,8844.84,8843.63,8824.99,8861.35,8867.18,8908.41,8858.99,8854.54,8881.24,8923.35,8888.73,8898.37,8860.15,8826.37,8887.45,8844.71,8837.72,8855.89,8860.73,8857.15,8885.92,8797.17,8850.22,8807.18,8843.88,8815.59,8880.48,8798.54,8847.43,8758.97,8827.05,8812.45,8836.89,8826.88,8825.43,8823.05,8847.43,8832.35,8805.18,8830.03,8807.1,8861.47,8860.16,8814.23,8778.14,8777.48,8759.4,8755.73,8739.01,8787.88,8809.26,8813.08,8802.31,8841.18,8844.13,8824.74,8807.31,8811.55,8842.21,8804.95,8757.24,8747.77,8785.08,8765.84,8762.56,8738.04,8799.27,8794.03,8797.62,8796.3,8760.47,8751.76,8775.76,8820.24,8804.84,8817.22,8876.43,8877.26,8865.1,8891.6,8927.82,8928.43,8973.31,8916.28,8951.29,8979.06,9008.84,9012.01,8981.77,8953.95,8933.77,8999.79,9007.73,9010.35,8974.91,9039.76,9006.45,9042.48,9032.22,9085.34,9061.06,9056.86,9088.81,9083.63,9109.61,9091.03,9052.1,9083.8,9111.53,9124.31,9085.97,9108.71,9087.95,9100.67,9113.56,9135.58,9087.22,9100.52,9069.61,9090.71,9087.05,9150.24,9125.96,9141.05,9077.92,9140.55,9053.83,9155.35,9130.92,9145.63,9053.15,9084.14,9089.97,9127.31,9113.19,9103.35,9109.62,9091.55,9132.96,9153.91,9088.06,9126.41,9168.17,9199.73,9199.33,9214.05,9266.34,9245.98,9241.38,9274.51,9286.36,9256.8,9299.28,9324.59,9308.24,9284.96,9281.42,9353.59,9315.96,9335.32,9351.56,9338.78,9392.13,9421.79,9342.25,9331.88,9330.91,9364.49,9299.25,9334.82,9344.79,9310.02,9332.98,9348.32,9337.56,9363.62,9376.09,9317.17,9367.65,9355.01,9346.84,9369.35,9403.07,9435.83,9405.37,9427.7,9444.43,9459.13,9416.38,9442.95,9452.21,9509.64,9501.17,9457.46,9453.15,9445.02,9471.94,9513.2,9496.58,9488.38,9511.21,9470.32,9522.49,9432.63,9482.62,9508.15,9569.19,9523.03,9478.17,9466.57,9511.91,9537.83,9461.04,9475.26,9562.79,9518.56,9489.47,9520.8,9494.62,9471.01,9505.5,9483.18,9536.1,9510.74,9563.4,9613.52,9586.35,9599.3,9607.46,9543.04,9627.46,9571.29,9536.07,9561.72,9546.1,9534.85,9564.06,9601.78,9586.92,9536.34,9615.78,9614.56,9556.42,9595.02,9598.37,9610.88,9666.5,9635.33,9610.75,9651.04,9695.95,9650.13,9655.64,9656.58,9677.98,9670.74,9736.26,9749.29,9763.25,9777.64,9759.63,9790.63,9711.32,9777.31,9778.71,9769.24,9814.56,9853.8,9811.05,9835.56,9836.49,9823.91,9825.03,9879.09,9883.11,9911.78,9877.15,9873.9,9874.7,9866.79,9922.13,9878.68,9908.38,9924.56,9845.07,9898.72,9903.77,9905.44,9864.65,9915.06,9883.08,9914.44,9936.87,9839.42,9955.37,9871.46,9962.53,9925.72,9898.54,9832.76,9934.29,9878.04,9918.92,9921.19,9892.86,9931.32,9924.26,9938.74,9891.31,9942.88,9874.48,9997.42,9969.35,9885.13,9919.71,9960.64,9929.29,9929.37,9969.14,9956.29,9996.23,9937.99,9924.43,9960.77,9899.82,9907.94,9931.77,9915.42,9959.11,9877.78,9908.68,9932.23,9959.09,9908.03,9969.73,9920.32,9937.44,9933.5,9919.76,9940.55,9986.48,9988.88,9995.32,9947.96,9980.02,10019.9,10013.2,10050,10006.3,9977.79,10026.2,10012.9,10044.8,10054.5,10060.8,10119.6,10029.1,10049.9,10108,10154.3,10103.1,10153.8,10130.8,10133.6,10129.7,10136.7,10223.9,10124.9,10134.6,10189.2,10225.9,10177.7,10145.5,10211.7,10307.5,10273.9,10200.3,10211.5,10259.6,10288.1,10275.2,10241.1,10306.3,10362.5,10325.2,10357,10318,10347,10332.9,10389.4,10329.8,10429,10390.2,10393.1,10372.9,10385.8,10468.3,10405.5,10432.3,10442.4,10444.6,10459.5,10464.8,10447.8,10451.7,10491.6,10512.6,10523.3,10484.1,10500.4,10471.1,10625.3,10609.3,10628.3,10600.7,10608.3,10596.1,10586.3,10605.7,10669.3,10672.4,10624.3,10638.3,10734.3,10717,10650.7,10707.9,10792,10803.2,10792.2,10838.6,10909.7,10880.4,10867.7,10840.9,10850.9,10780.1,10758.4,10758.4,10779.2,10748.5,10819.9,10799.4,10789.4,10787.9,10729,10813.5,10839.5,10808.6,10759.4,10801.8,10789.8,10777.5,10823.4,10826.6,10796.4,10821.3,10860.9,10885.1,10848.3,10834.8,10792,10788.3,10882.9,10830.8,10852,10829.4,10877.6,10807.2,10817.6,10837,10856.1,10806.2,10796.8,10827.9,10821.4,10837.2,10882.6,10870.9,10827,10845.7,10830.4,10903.2,10894.3,10879.3,10852.8,10892.5,10896.6,10863,10837.9,10891.2,10900.6,10926.1,10885.8,10940.5,10916.9,10904,10916.3,10946.4,10936.1,10933.8,10994.3,10977.9,10972.6,10987.1,11006.7,10992.6,11018,11076.5,11088.5,11053.7,11044.3,11026.7,11050.6,11003.4,11012.5,11035.8,11024.9,11035.5,11017.8,11097.6,11116.1,11101.6,11074.4,11123.8,11109.5,11113.4,11096,11127.3,11167.2,11132.5,11105,11175.5,11163.8,11191.4,11200.5,11220.8,11214.4,11267.3,11221.2,11264.9,11273.4,11250.5,11237.4,11314.1,11292.3,11421.2,11390.9,11398.3,11427.1,11417.6,11433.1,11437,11461.5,11457.8,11494.9,11492.8,11508.1,11482.6,11524.1,11494.5,11542.6,11562.3,11537.9,11583,11632.5,11645.7,11607.1,11574.4,11668.9,11660.8,11641.7,11685,11678.2,11722.2,11715.4,11644.1,11700.7,11719.3,11764.4,11794.3,11742.7,11790.7,11755.2,11785.6,11797.7,11784.3,11833.8,11753.6,11849.7,11800.5,11810.6,11913.7,11897.2,11856.8,11927.7,11887.2,11826.7,11921.4,11925.2,11880.3,11984.2,11896.6,11868.3,11923.7,11895.8,11949.9,11944.2,11929.1,12015.4,11951.2,12046.5,12059.9,11953.1,12004.5,12017.9,12049.8,11943.8,12018.4,12032.3,12008.8,12087.6,12123.2,12063.9,12109.6,12133.5,12083.6,12074.4,12131.1,12210.2,12106.1,12091.6,12170.3,12159.4,12105.8,12170.4,12207.8,12198.8,12174.5,12113.7,12215.1,12192.2,12199.5,12187.6
